Data,COPPER_d,DAX_d,DJI_d,EURJPY_d,EURUSD_d,GBPUSD_d,GERMANY10B_d,GLOBAL_ENERGY_d,GLOBAL_FINANCE_d,GLOBAL_HEALTHCARE_d,GLOBAL_INDUSTRY_d,GLOBAL_TECH_d,GOLD_d,IRON_d,JAPAN10B_d,NATGAS_d,NIKKEI_d,OILBRENT_d,PALLADIUM_d,POLAND10B_d,SP500_d,SPENERGY_d,SPTECH_d,SPVIX_d,USA10B_d,USA30B_d,USDCHF_d,USDJPY_d,WHEAT_d,WIG20_d
2013-09-27,3.3255,8661.51,15258.24,132.82,1.3521,1.6143,1.78,30.2377,42.9709,34.4022,56.9908,11.511,1336.33,131.9,0.685,3.496,14760.07,109.03,726.0,4.45,1691.75,838.8,323.23,15.46,2.619,3.681,0.9057,98.23,675.0,2422.46
2013-09-30,3.321,8594.4,15129.67,132.84,1.3521,1.6183,1.778,29.951,42.4795,34.2899,56.6149,11.4542,1328.6,131.4,0.686,3.518,14455.8,108.96,720.0,4.499,1681.55,832.35,321.42,16.6,2.615,3.686,0.9049,98.242,669.5,2391.53
2013-10-01,3.272,8689.14,15191.7,132.55,1.3523,1.619,1.807,30.0482,42.874,34.5323,56.9582,11.5678,1287.41,131.4,0.668,3.58,14484.72,108.01,716.0,4.463,1695.0,837.76,324.38,15.54,2.646,3.721,0.9057,98.016,669.5,2413.17
2013-10-02,3.3115,8629.42,15133.14,132.24,1.358,1.6227,1.812,30.1199,42.9004,34.4062,56.5892,11.5768,1315.67,131.4,0.645,3.605,14170.49,107.87,716.0,4.421,1693.87,840.03,324.46,16.6,2.626,3.71,0.9025,97.378,669.5,2412.37
2013-10-03,3.262,8597.91,14996.48,132.43,1.3621,1.6158,1.794,29.8999,42.7213,34.2114,56.2845,11.4851,1316.49,131.4,0.64,3.573,14157.25,108.52,698.0,4.419,1678.66,833.17,321.38,17.67,2.606,3.707,0.899,97.222,669.75,2420.17
2013-10-04,3.2935,8622.97,15072.58,132.08,1.3553,1.6018,1.842,30.1277,42.9552,34.3605,56.4408,11.5309,1310.61,131.4,0.655,3.545,14024.31,109.41,696.0,4.44,1690.5,840.73,322.85,16.73,2.65,3.731,0.907,97.45,669.5,2394.59
2013-10-07,3.2895,8591.58,14936.24,131.27,1.3577,1.6088,1.806,29.8871,42.5118,34.0843,55.968,11.4542,1322.68,131.4,0.645,3.583,13853.32,109.45,700.0,4.414,1676.12,833.82,321.16,19.41,2.634,3.7,0.9034,96.687,670.25,2380.18
2013-10-08,3.282,8555.89,14776.53,131.5,1.3573,1.6081,1.81,29.5856,42.1173,33.6005,55.4477,11.2908,1318.74,131.7,0.657,3.694,13894.61,108.97,709.0,4.435,1655.45,824.57,315.67,20.34,2.636,3.695,0.9039,96.881,670.125,2373.23
2013-10-09,3.2215,8516.69,14802.98,131.67,1.3522,1.5951,1.812,29.5424,42.3591,33.4575,55.4397,11.3017,1305.3,131.8,0.655,3.7,14037.84,110.33,699.0,4.432,1656.4,821.96,316.97,19.6,2.647,3.724,0.9099,97.365,669.75,2384.3
2013-10-10,3.241,8685.77,15126.07,132.92,1.3525,1.5971,1.869,30.0305,43.4065,34.1191,56.795,11.497,1287.15,133.0,0.656,3.745,14194.71,109.45,704.0,4.466,1692.56,837.31,322.4,16.48,2.685,3.744,0.911,98.273,669.25,2468.7
2013-10-11,3.265,8724.83,15237.11,133.54,1.3551,1.5957,1.866,30.2594,43.6903,34.3485,57.1748,11.5877,1271.84,133.1,0.655,3.733,14404.74,110.63,709.0,4.423,1703.2,846.28,324.78,15.72,2.678,3.735,0.9113,98.546,669.875,2489.64
2013-10-14,3.3,8723.81,15301.26,133.75,1.3559,1.5977,1.862,30.4853,43.8587,34.5889,57.2688,11.6236,1271.95,133.6,,3.8,,111.26,711.0,4.377,1710.14,851.28,326.06,16.07,,,0.9102,98.641,669.875,2498.77
2013-10-15,3.304,8804.44,15168.01,132.81,1.3525,1.5997,1.916,30.389,43.52,34.3346,56.7574,11.5708,1282.04,133.6,0.666,3.815,14441.54,110.71,704.0,4.347,1698.06,847.9,324.2,18.34,2.72,3.777,0.9123,98.201,669.125,2490.34
2013-10-16,3.3005,8846.0,15373.83,133.68,1.3533,1.5956,1.93,30.6876,44.167,34.8949,56.975,11.6635,1281.97,133.7,0.645,3.794,14467.14,110.32,713.0,4.355,1721.54,861.59,327.23,14.71,2.67,3.725,0.9132,98.784,668.625,2505.2
2013-10-17,3.289,8811.98,15371.65,133.85,1.3672,1.6159,1.87,30.8349,44.7573,35.2476,57.339,11.6625,1319.97,134.4,0.632,3.749,14586.51,110.97,738.0,4.257,1733.15,863.48,327.43,13.48,2.583,3.657,0.9023,97.903,696.0,2474.92
2013-10-18,3.293,8865.1,15399.65,133.89,1.3684,1.6165,1.831,31.0687,44.8777,35.2058,58.0196,11.8378,1315.94,134.4,0.62,3.715,14561.54,109.78,737.0,4.26,1744.5,872.72,332.91,13.04,2.592,3.652,0.9019,97.847,716.0,2485.13
2013-10-21,3.296,8867.22,15392.2,134.27,1.3677,1.6144,1.848,31.0176,44.773,35.1393,58.2185,11.8956,1315.66,134.4,0.625,3.765,14693.57,109.84,746.0,4.273,1744.66,868.99,334.86,13.16,2.609,3.679,0.902,98.174,711.0,2554.61
2013-10-22,3.3285,8947.46,15467.66,135.16,1.3777,1.6228,1.796,31.215,45.0803,35.5505,58.7002,11.9006,1339.78,133.3,0.618,3.685,14713.25,109.85,750.0,4.272,1754.67,873.56,334.59,13.33,2.512,3.61,0.8949,98.104,713.0,2544.45
2013-10-23,3.2665,8919.86,15413.33,134.07,1.3775,1.6164,1.767,30.8212,44.4519,35.5337,58.4499,11.804,1333.08,133.2,0.609,3.655,14426.05,110.19,742.0,4.198,1746.38,860.1,333.03,13.42,2.485,3.582,0.8922,97.328,714.0,2523.32
2013-10-24,3.261,8980.63,15509.21,134.29,1.3799,1.6201,1.765,30.9734,44.6379,35.6151,58.9673,11.8607,1346.4,133.5,0.609,3.62,14486.41,108.96,743.0,4.124,1752.07,864.18,333.99,13.2,2.52,3.609,0.8924,97.319,712.0,2551.43
2013-10-25,3.2655,8985.74,15570.28,134.46,1.3807,1.6179,1.757,31.1777,44.6907,35.6946,58.9584,11.8996,1350.36,133.3,0.615,3.674,14088.19,107.59,739.0,4.169,1759.77,869.17,335.56,13.09,2.505,3.593,0.8923,97.384,707.0,2537.62
2013-10-28,3.261,8978.65,15568.93,134.64,1.3783,1.6136,1.75,31.2003,44.5566,35.7393,58.8367,11.9464,1352.25,131.8,0.615,3.623,14396.04,106.87,743.0,4.149,1762.11,869.99,336.54,13.31,2.509,3.602,0.8958,97.688,695.5,2557.77
2013-10-29,3.2755,9022.04,15680.35,134.94,1.3747,1.6051,1.744,31.4645,44.6731,35.9688,58.8723,12.0182,1344.7,131.3,0.609,3.565,14325.98,108.48,742.0,4.134,1771.95,876.07,338.77,13.41,2.507,3.619,0.8988,98.159,701.0,2574.6
2013-10-30,3.3205,9010.27,15618.76,135.17,1.3722,1.6026,1.69,31.3162,44.4734,35.8019,58.7507,11.9943,1344.23,131.2,0.59,3.565,14502.35,109.02,742.0,4.136,1763.31,870.1,337.8,13.65,2.527,3.632,0.9004,98.51,695.0,2553.51
2013-10-31,3.2945,9033.92,15545.75,133.64,1.3588,1.6043,1.677,31.2513,44.2728,35.6727,58.5686,11.9773,1322.75,131.9,0.595,3.56,14327.94,109.46,734.0,4.218,1756.54,866.46,336.68,13.75,2.542,3.631,0.9069,98.349,691.0,2528.97
2013-11-01,3.2935,9007.83,15615.55,133.04,1.3484,1.5922,1.692,31.1246,44.1181,35.7711,58.4578,11.9853,1315.74,135.3,0.6,3.46,14201.57,109.2,737.0,,1761.64,863.55,337.06,13.28,2.62,3.696,0.9119,98.663,693.0,
2013-11-04,3.2475,9037.23,15639.12,133.3,1.3513,1.5963,1.68,31.3839,44.2884,35.8307,58.8021,12.0052,1314.4,135.8,,3.385,,107.26,745.0,4.237,1767.93,874.41,338.36,12.93,2.602,3.691,0.9098,98.65,687.5,2548.15
2013-11-05,3.2525,9009.11,15618.22,132.74,1.3472,1.6046,1.743,31.1777,43.8998,35.7045,58.5014,11.9943,1311.41,136.8,0.605,3.363,14225.37,105.94,745.0,4.346,1762.97,866.62,337.45,13.27,2.662,3.758,0.9135,98.532,681.0,2521.41
2013-11-06,3.235,9040.87,15746.88,133.3,1.3515,1.6081,1.742,31.3024,44.1592,35.7353,58.906,12.1059,1317.56,137.1,0.615,3.469,14337.31,105.98,760.0,4.313,1770.49,868.9,340.24,12.67,2.638,3.769,0.9118,98.633,678.5,2546.67
2013-11-07,3.249,9081.03,15593.98,131.7,1.3414,1.6094,1.689,30.8349,43.5367,35.3777,58.2086,11.9395,1307.28,136.9,0.595,3.555,14228.44,105.89,757.0,4.256,1747.15,854.76,335.8,13.91,2.613,3.726,0.9162,98.185,677.5,2527.66
2013-11-08,3.253,9078.28,15761.78,132.46,1.3359,1.6012,1.759,31.1001,44.1338,35.775,58.7863,12.0361,1288.3,135.9,0.606,3.533,14086.8,104.04,753.0,4.385,1770.61,868.11,338.99,12.9,2.742,3.842,0.9219,99.154,674.0,2509.11
2013-11-11,3.262,9107.86,15783.1,132.94,1.3407,1.5987,1.757,31.161,44.214,35.8446,58.8298,12.0531,1282.69,135.9,0.6,3.615,14269.84,104.25,750.0,,1771.89,869.16,339.18,12.53,,,0.9193,99.157,656.5,
2013-11-12,3.2365,9076.48,15750.67,133.84,1.3435,1.5895,1.79,30.9017,43.9889,35.8764,58.7863,12.0929,1267.71,135.9,0.602,3.689,14588.68,105.89,737.0,4.441,1767.69,861.01,340.27,12.82,2.768,3.855,0.9174,99.62,658.0,2503.6
2013-11-13,3.164,9054.83,15821.63,133.82,1.3481,1.6041,1.736,31.1001,44.1435,36.0343,59.0959,12.1876,1281.32,136.1,0.606,3.665,14567.16,106.51,730.0,4.379,1782.0,868.23,343.24,12.52,2.725,3.829,0.9138,99.271,658.5,2468.82
2013-11-14,3.161,9149.66,15876.22,134.67,1.3459,1.6063,1.702,31.2808,44.352,36.2717,59.365,12.1687,1286.96,136.6,0.605,3.525,14876.41,107.04,736.0,4.326,1790.62,872.68,342.18,12.37,2.702,3.8,0.9165,100.06,655.0,2499.23
2013-11-15,3.173,9168.69,15961.7,135.19,1.349,1.6113,1.709,31.6167,44.7886,36.4208,59.544,12.2284,1289.78,136.8,0.639,3.564,15165.92,108.55,729.0,4.389,1798.18,877.5,343.19,12.19,2.709,3.801,0.9148,100.21,659.0,2547.01
2013-11-18,3.1535,9225.43,15976.02,134.93,1.3504,1.6108,1.681,31.4645,44.9022,36.3284,59.6311,12.1617,1274.84,137.0,0.637,3.688,15164.3,108.36,714.0,4.379,1791.53,870.39,341.39,13.1,2.682,3.766,0.9127,99.93,656.5,2622.25
2013-11-19,3.162,9193.29,15967.03,135.61,1.3535,1.6117,1.723,31.5224,44.7475,36.3045,59.2017,12.1278,1275.21,136.3,0.621,3.628,15126.56,108.33,716.0,4.417,1787.87,871.83,340.09,13.39,2.71,3.804,0.911,100.19,660.625,2600.66
2013-11-20,3.1615,9202.07,15900.82,134.45,1.3439,1.6103,1.717,31.3928,44.4235,36.2976,58.9149,12.083,1243.83,136.4,0.616,3.62,15076.08,108.07,707.0,4.417,1781.37,869.86,338.87,13.4,2.792,3.905,0.9162,100.05,667.5,2594.99
2013-11-21,3.1975,9196.08,16009.99,136.33,1.3475,1.6193,1.745,31.5813,44.8219,36.5578,59.3551,12.1846,1242.74,136.3,0.634,3.678,15365.6,107.28,710.0,4.461,1795.85,878.27,341.81,12.66,2.784,3.883,0.9136,101.17,671.5,2581.98
2013-11-22,3.2265,9219.04,16064.77,137.28,1.3549,1.6217,1.749,31.7994,45.1038,36.8837,59.7349,12.1796,1243.4,136.5,0.631,3.78,15381.72,108.82,711.0,4.457,1804.76,883.03,341.36,12.26,2.752,3.838,0.9073,101.32,675.0,2590.48
2013-11-25,3.239,9299.95,16072.54,137.28,1.3522,1.6163,1.724,31.492,44.9824,36.9453,59.5193,12.1936,1251.47,136.5,0.643,3.86,15619.13,110.72,718.0,4.457,1802.48,874.86,341.03,12.79,2.741,3.836,0.9112,101.52,676.5,2615.22
2013-11-26,3.229,9290.07,16072.8,137.42,1.3566,1.621,1.691,31.323,45.0803,36.8658,59.6647,12.2534,1242.47,135.9,0.62,3.845,15515.24,109.77,715.0,4.468,1802.75,872.46,342.26,12.81,2.696,3.785,0.9069,101.3,674.5,2573.49
2013-11-27,3.2005,9351.13,16097.33,138.81,1.3578,1.6287,1.72,31.1443,45.2242,36.842,59.9239,12.36,1237.45,136.0,0.608,3.781,15449.63,111.2,713.0,4.567,1807.23,866.3,345.17,12.98,2.736,3.812,0.9075,102.23,676.0,2590.3
2013-11-29,3.2305,9405.3,16086.41,139.11,1.3584,1.6368,1.693,31.106,45.2575,36.9274,59.8111,12.4237,1251.26,136.4,0.605,3.781,15661.87,111.1,716.0,4.515,1805.81,865.02,346.31,13.7,2.739,3.808,0.9065,102.41,684.0,2584.68
2013-12-02,3.2175,9401.96,16008.77,139.36,1.3538,1.635,1.744,31.0029,45.0245,36.9612,59.4649,12.344,1219.47,136.8,0.615,3.828,15655.07,110.74,708.0,4.551,1800.9,865.53,345.01,14.23,2.801,3.859,0.9089,102.94,678.5,2535.69
2013-12-03,3.201,9223.4,15914.62,139.19,1.3589,1.6386,1.725,31.0549,44.5801,36.6453,58.9307,12.3809,1223.02,138.2,0.633,3.83,15749.66,110.45,712.0,4.57,1795.15,868.14,346.24,14.55,2.775,3.837,0.9044,102.43,683.0,2507.92
2013-12-04,3.2715,9140.63,15889.77,139.06,1.3589,1.6379,1.815,30.9537,44.4519,36.4466,58.5291,12.3729,1243.29,139.7,0.637,3.925,15407.94,111.99,724.0,4.58,1792.81,864.22,346.58,14.7,2.841,3.901,0.9024,102.33,677.0,2497.76
2013-12-05,3.2615,9084.95,15821.51,139.15,1.3671,1.6338,1.862,30.777,44.0378,36.4466,58.3955,12.345,1224.87,139.5,0.635,3.975,15177.49,112.3,732.0,4.59,1785.03,861.28,345.37,15.08,2.862,3.914,0.8963,101.78,682.0,2478.1
2013-12-06,3.2695,9172.41,16020.2,140.94,1.3702,1.6342,1.842,31.0333,44.5723,36.828,59.1543,12.4536,1228.75,139.2,0.675,4.138,15299.86,111.65,731.0,4.571,1805.09,863.94,348.11,13.79,2.883,3.917,0.8927,102.86,681.0,2479.16
2013-12-09,3.2955,9195.17,16025.53,141.86,1.3735,1.6423,1.842,31.0598,44.6281,36.8588,59.3195,12.4865,1239.94,139.4,0.66,4.228,15650.21,111.52,733.0,4.462,1808.37,864.9,349.03,13.49,2.857,3.89,0.8903,103.28,681.0,2478.77
2013-12-10,3.3015,9114.44,15973.13,141.54,1.3759,1.6446,1.837,31.0087,44.4607,36.681,59.1543,12.4566,1261.91,139.4,0.67,4.313,15611.31,110.56,735.0,4.452,1802.62,862.32,348.03,13.91,2.797,3.83,0.8875,102.87,669.0,2474.62
2013-12-11,3.3315,9077.11,15843.53,141.25,1.3786,1.6376,1.816,30.5933,43.8362,36.2111,58.5864,12.3351,1251.95,139.1,0.66,4.225,15515.06,109.62,734.0,4.439,1782.22,850.01,344.89,15.42,2.844,3.88,0.8863,102.46,670.0,2470.2
2013-12-12,3.332,9017.0,15739.43,142.38,1.3749,1.6343,1.839,30.5933,43.569,35.926,58.3787,12.2454,1225.07,137.9,0.663,4.398,15341.82,109.62,713.0,4.499,1775.5,853.96,342.61,15.54,2.877,3.897,0.8893,103.56,664.0,2440.61
2013-12-13,3.352,9006.46,15755.36,141.79,1.3737,1.6295,1.831,30.5864,43.6571,35.9817,58.5864,12.2245,1238.4,136.0,0.691,4.376,15403.11,109.2,713.0,4.468,1775.32,850.56,341.69,15.76,2.868,3.875,0.8899,103.22,658.0,2429.67
2013-12-16,3.376,9163.56,15884.57,141.83,1.3758,1.6296,1.835,30.8133,43.9478,36.077,59.1226,12.3301,1241.08,134.9,0.691,4.248,15152.91,108.56,714.0,4.395,1786.54,858.01,344.89,16.03,2.879,3.895,0.8871,103.09,652.0,2433.47
2013-12-17,3.367,9085.12,15875.26,141.25,1.3771,1.6272,1.829,30.6611,43.6747,35.9191,59.0177,12.3311,1230.69,134.3,0.665,4.211,15278.63,110.41,696.0,4.419,1781.0,853.37,344.65,16.21,2.843,3.872,0.8847,102.57,644.0,2392.26
2013-12-18,3.361,9181.75,16167.97,142.57,1.3675,1.638,1.846,31.0313,44.401,36.6165,59.8606,12.4237,1218.15,133.4,0.66,4.255,15587.8,108.67,694.0,4.329,1810.65,865.68,347.56,13.8,2.885,3.913,0.8951,104.26,638.0,2398.49
2013-12-19,3.3405,9335.74,16179.08,142.31,1.3654,1.6365,1.871,31.1237,44.54,36.681,60.0159,12.4457,1188.1,132.7,0.68,4.266,15859.22,108.94,693.0,4.347,1809.6,868.4,348.07,14.15,2.925,3.903,0.898,104.22,635.0,2378.23
2013-12-20,3.348,9400.18,16221.14,142.36,1.3681,1.6341,1.871,31.1777,44.7514,36.838,60.4402,12.5543,1202.88,132.7,0.684,4.345,15870.42,110.03,696.0,4.336,1818.32,870.29,350.44,13.79,2.887,3.824,0.8953,104.06,643.0,2408.84
2013-12-23,3.3505,9488.82,16294.61,142.7,1.3695,1.6346,1.882,31.3338,45.1214,36.9929,60.7548,12.7227,1198.15,131.9,,4.508,,111.13,692.0,4.33,1827.99,870.98,355.35,13.04,2.929,3.844,0.8934,104.19,639.0,2414.19
2013-12-24,3.4175,,16357.55,142.61,1.3679,1.6371,,31.5313,45.1792,36.9542,60.8804,12.7277,1204.32,132.0,0.684,4.435,15889.33,111.68,692.0,,1833.32,876.25,356.29,12.48,2.983,3.9,0.8957,104.26,635.0,
2013-12-27,3.47,9589.39,16478.41,144.52,1.374,1.647,1.951,31.8377,45.511,37.288,61.4967,12.7576,1213.04,134.0,0.712,4.33,16178.94,111.83,708.0,4.343,1841.4,886.74,356.81,12.46,3.006,3.943,0.8917,105.18,639.0,2404.35
2013-12-30,3.4205,9552.16,16504.29,144.93,1.3794,1.6488,1.941,31.7257,45.6735,37.4449,61.6362,12.7506,1196.1,134.2,0.744,4.403,16291.31,112.16,706.0,4.356,1841.07,879.67,356.45,13.56,2.976,3.907,0.8881,105.07,630.0,2400.98
2013-12-31,3.4415,,16576.66,144.85,1.3758,1.656,,31.9693,45.788,37.3267,61.9419,12.8223,,134.2,,4.315,,111.59,,,1848.36,,,13.72,3.026,3.964,0.892,105.28,640.0,
2014-01-02,3.4315,9400.04,16441.35,143.23,1.3663,1.6443,1.94,31.5784,45.372,37.0794,60.8903,12.6659,1224.12,135.0,,4.32,,110.93,724.0,4.442,1831.98,875.89,355.08,14.23,2.985,3.919,0.8994,104.83,632.0,2430.72
2014-01-03,3.406,9435.15,16469.99,142.31,1.3582,1.6404,1.944,31.5263,45.4376,37.2204,61.0921,12.6151,1237.58,135.0,,4.34,,109.44,722.0,4.487,1831.37,873.41,353.29,13.76,2.995,3.93,0.9053,104.78,640.0,2405.22
2014-01-06,3.412,9428.0,16425.1,142.05,1.3633,1.6413,1.908,31.4065,45.4121,37.1221,60.8488,12.5842,1237.58,134.8,0.73,4.499,15908.88,107.66,734.0,,1826.77,873.82,352.73,13.55,2.961,3.898,0.9036,104.2,640.0,
2014-01-07,3.411,9506.2,16530.94,142.49,1.3614,1.6401,1.889,31.6511,45.7146,37.4171,61.1347,12.6689,1231.76,133.8,0.699,4.53,15814.37,107.4,738.0,4.475,1837.88,881.06,355.85,12.92,2.937,3.881,0.9092,104.67,637.0,2349.6
2014-01-08,3.3935,9497.84,16462.74,142.38,1.3575,1.6442,1.905,31.4792,45.884,37.6098,61.0061,12.6888,1225.6,131.5,0.705,4.35,16121.45,107.27,733.0,4.506,1837.49,874.98,355.53,12.87,2.993,3.904,0.9113,104.88,628.0,2363.38
2014-01-09,3.354,9421.61,16444.76,142.58,1.3602,1.6472,1.915,31.4006,45.9241,37.8661,61.1248,12.624,1227.6,131.0,0.702,4.14,15880.33,107.58,733.0,4.516,1838.13,871.86,353.02,12.89,2.963,3.876,0.9072,104.83,614.0,2325.54
2014-01-13,3.4,9510.17,16257.94,140.85,1.3667,1.6384,1.817,31.1109,45.6481,37.7092,60.9002,12.5423,1252.84,130.9,,4.183,,106.84,737.0,4.374,1819.2,855.92,350.12,13.28,2.827,3.767,0.8992,103.07,608.0,2363.88
2014-01-14,3.388,9540.51,16373.86,142.54,1.3672,1.6434,1.815,31.3338,45.9163,38.1612,61.4482,12.7556,1244.74,129.5,0.662,4.35,15422.4,106.99,735.0,4.405,1838.88,866.57,356.18,12.28,2.869,3.798,0.9027,104.25,615.0,2377.55
2014-01-15,3.4065,9733.81,16481.94,142.26,1.3604,1.6367,1.826,31.2671,46.3479,38.1681,61.8974,12.8781,1241.48,129.6,0.668,4.429,15808.73,106.67,739.0,4.419,1848.38,864.11,360.45,12.28,2.882,3.806,0.9088,104.57,599.0,2396.68
2014-01-16,3.391,9717.71,16417.01,142.06,1.3616,1.635,1.779,31.325,46.0553,38.2983,61.7074,12.8532,1241.99,128.3,0.673,4.528,15747.2,106.69,740.0,4.366,1845.89,865.16,360.35,12.53,2.845,3.773,0.9045,104.33,604.0,2401.87
2014-01-17,3.3785,9742.96,16458.56,141.05,1.3527,1.6409,1.755,31.3122,45.8428,38.2029,61.5323,12.7815,1253.76,127.3,0.675,4.4,15734.46,107.06,744.0,4.346,1838.7,864.11,358.43,12.44,2.83,3.757,0.9112,104.28,598.0,2376.28
2014-01-21,3.3915,9730.12,16414.44,141.41,1.3559,1.6475,1.739,31.4448,45.8115,38.3966,61.567,12.8442,1241.03,123.2,0.688,4.575,15795.96,106.41,744.0,4.356,1843.8,870.39,359.77,12.87,2.825,3.739,0.9103,104.3,598.0,2411.26
2014-01-22,3.375,9720.11,16373.34,141.6,1.3545,1.6568,1.762,31.5705,45.9016,38.49,61.7223,12.8642,1236.83,123.5,0.68,4.883,15820.96,107.52,743.0,4.346,1844.86,874.72,359.52,12.84,2.86,3.759,0.9115,104.54,597.0,2432.78
2014-01-23,3.3225,9631.04,16197.35,141.52,1.3693,1.6637,1.709,31.3044,45.2487,38.334,61.0644,12.7705,1263.68,123.9,0.656,5.345,15695.89,107.76,741.0,4.347,1828.46,864.75,358.74,13.77,2.775,3.68,0.8974,103.35,602.0,2406.37
2014-01-24,3.304,9392.02,15879.11,139.83,1.3676,1.65,1.654,30.6375,44.123,37.4132,59.357,12.5025,1269.72,124.3,0.632,5.165,15391.56,108.04,730.0,4.419,1790.29,846.9,351.74,18.14,2.735,3.651,0.8945,102.25,601.5,2347.44
2014-01-27,3.294,9349.22,15837.88,140.35,1.3673,1.6578,1.666,30.4018,43.9292,37.1896,59.4431,12.4038,1256.66,124.3,0.635,5.75,15005.73,107.28,718.0,4.496,1781.56,843.45,348.59,17.42,2.766,3.678,0.8962,102.65,590.5,2318.06
2014-01-28,3.2855,9406.91,15928.56,141.12,1.3652,1.6564,1.677,30.5275,44.3687,37.5026,59.9812,12.342,1256.48,123.9,0.632,5.24,14980.16,107.25,713.0,4.432,1792.5,850.64,346.56,15.8,2.746,3.673,0.9001,103.36,591.0,2333.83
2014-01-29,3.268,9336.73,15738.79,139.56,1.3661,1.6555,1.642,30.2535,43.8401,37.1549,59.2799,12.2274,1266.9,122.6,0.626,5.205,15383.91,107.36,711.0,4.574,1774.2,845.45,343.48,17.35,2.675,3.62,0.8944,102.16,576.0,2313.34
2014-01-30,3.238,9373.48,15848.61,139.34,1.3557,1.6492,1.715,30.3497,44.2395,37.8274,59.5311,12.3779,1243.43,122.6,0.623,5.285,15007.06,107.68,704.0,4.628,1794.19,848.38,348.12,17.29,2.693,3.635,0.9025,102.78,578.0,2335.89
2014-01-31,3.2205,9306.48,15698.85,137.77,1.3486,1.6437,1.661,29.9873,43.5464,37.4271,58.8891,12.3739,1242.48,122.6,0.618,4.995,14914.53,108.15,701.0,4.756,1782.59,837.16,348.86,18.41,2.668,3.62,0.9067,102.16,580.0,2355.89
2014-02-03,3.1995,9186.52,15372.8,136.77,1.3525,1.6309,1.646,29.3744,42.3385,36.7774,57.5972,12.1188,1257.3,122.6,0.621,5.065,14619.13,107.05,698.0,4.689,1741.89,822.4,340.72,21.44,2.588,3.54,0.9013,101.12,588.0,2369.57
2014-02-04,3.217,9127.91,15445.24,137.33,1.3514,1.6324,1.653,29.5866,43.0257,37.0307,57.8831,12.1926,1254.32,122.6,0.608,5.65,14008.47,106.04,699.0,4.622,1755.2,830.62,342.75,19.11,2.626,3.593,0.9037,101.62,611.5,2353.8
2014-02-05,3.2145,9116.32,15440.23,137.37,1.3535,1.6311,1.637,29.4108,43.0991,36.9463,58.0641,12.1796,1257.46,122.4,0.602,7.45,14180.38,105.94,706.0,4.569,1751.64,822.97,342.58,19.95,2.669,3.65,0.9036,101.49,614.5,2359.0
2014-02-06,3.259,9256.58,15628.53,138.58,1.359,1.6318,1.698,29.9657,43.8147,37.2085,58.9307,12.36,1257.76,121.0,0.613,7.6,14155.12,106.09,707.0,4.482,1773.43,834.21,346.25,17.23,2.7,3.675,0.9008,101.97,607.5,2419.47
2014-02-07,3.271,9301.92,15794.08,139.47,1.3638,1.6416,1.662,30.2319,44.2953,37.8661,59.7982,12.5234,1266.72,120.9,0.621,6.175,14462.41,107.11,706.0,4.436,1797.02,843.21,351.01,15.29,2.678,3.668,0.8973,102.26,604.5,2420.94
2014-02-10,3.272,9289.86,15801.79,139.46,1.3644,1.6404,1.681,30.0551,44.1905,38.0757,59.4342,12.5363,1274.46,120.8,0.606,7.575,14718.34,108.05,713.0,4.443,1799.84,838.78,352.16,15.26,2.678,3.662,0.8966,102.22,616.5,2411.36
2014-02-11,3.27,9478.77,15994.77,139.95,1.3637,1.6449,1.688,30.5059,44.8425,38.5685,60.2404,12.7197,1291.0,120.0,,7.625,,109.31,715.0,4.463,1819.75,850.03,356.24,14.51,2.719,3.685,0.8982,102.62,622.5,2443.71
2014-02-12,3.3155,9540.0,15963.94,139.4,1.3595,1.6611,1.717,30.5864,44.8601,38.5714,60.4402,12.7446,1290.79,121.0,0.614,6.275,14800.06,108.92,726.0,4.525,1819.26,846.17,357.3,14.3,2.763,3.723,0.9004,102.53,619.5,2482.58
2014-02-13,3.307,9596.77,16027.59,139.84,1.3678,1.6655,1.67,30.7495,45.1332,38.8983,60.4234,12.8423,1302.49,122.0,0.604,5.335,14534.74,109.09,728.0,4.556,1829.83,849.68,360.53,14.14,2.734,3.684,0.8933,102.23,627.5,2489.67
2014-02-14,3.3205,9662.4,16154.39,139.44,1.3698,1.6745,1.682,31.0981,45.2085,39.1178,60.7449,12.8672,1317.18,123.2,0.598,5.534,14313.03,108.73,734.0,4.453,1838.63,860.38,360.81,13.57,2.745,3.701,0.8918,101.8,632.0,2482.75
2014-02-18,3.3405,9659.78,16130.4,140.9,1.376,1.6678,1.667,31.1944,45.5022,39.4645,60.8636,12.909,1321.69,124.4,0.606,5.8,14843.24,109.1,733.0,4.497,1840.76,864.31,360.86,13.87,2.711,3.67,0.8878,102.4,644.5,2470.87
2014-02-19,3.3355,9660.05,16040.56,140.5,1.3732,1.6679,1.663,31.2081,45.047,39.234,60.5619,12.8263,1311.33,123.9,0.606,5.975,14766.53,109.8,730.0,4.536,1828.75,865.29,359.35,15.5,2.73,3.704,0.8887,102.32,652.5,2486.13
2014-02-20,3.324,9618.85,16133.23,140.43,1.372,1.6652,1.691,31.4527,45.1214,39.5509,60.7004,12.8761,1322.81,122.9,0.591,5.925,14449.18,110.47,734.0,4.543,1839.78,871.09,361.03,14.79,2.754,3.727,0.8894,102.35,648.5,2462.84
